file,material,condition,angle_deg,wavelength,norm_path,mask_path,mean_defect,mean_bg,std_bg,CNR,SNR,sharpness_varLapl,entropy,glare_ratio,defect_area_pct
C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\blue\transparent_defected_45deg_blue.bmp,transparent,defected,45,blue,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\blue\transparent_defected_45deg_blue_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\blue\transparent_defected_45deg_blue_mask.png,87.48362519969268,12.628440710082776,5.511175572446981,13.582435091316452,1.7776336254033152,58806.109375,7.275457129722571,0.00037000070210375816,6.542410258374183
C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\green\transparent_defected_45deg_green.bmp,transparent,defected,45,green,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\green\transparent_defected_45deg_green_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\green\transparent_defected_45deg_green_mask.png,72.76561521836925,19.869208138027325,7.755486050454148,6.8205147602895115,2.0321054326620716,41247.5625,6.950321326887974,0.0005229875153186274,6.34045569725286
C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\white\transparent_defected_45deg_white.bmp,transparent,defected,45,white,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\white\transparent_defected_45deg_white_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\white\transparent_defected_45deg_white_mask.png,83.47597709600039,27.798322030517603,9.225761164821387,6.035020208173871,2.3886056606364914,26604.18359375,7.011351207697688,0.0012061424504697712,3.716821608200572
C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\red\transparent_defected_45deg_red.bmp,transparent,defected,45,red,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\red\transparent_defected_45deg_red_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\defected\45deg\red\transparent_defected_45deg_red_mask.png,55.348010043419755,3.872958013363917,1.5308394393866305,33.6253761862058,1.402221539432391,37958.19140625,6.551057727941546,5.0663168913398696e-05,4.31356991038603
C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\blue\transparent_undefected_45deg_blue.bmp,transparent,undefected,45,blue,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\blue\transparent_undefected_45deg_blue_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\blue\transparent_undefected_45deg_blue_mask.png,87.42151612878862,10.976550812805426,4.98512209047005,15.334622488408336,1.7067733951530737,60236.2109375,7.2563542211447,0.00039453444138071896,7.922782149969362
C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\green\transparent_undefected_45deg_green.bmp,transparent,undefected,45,green,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\green\transparent_undefected_45deg_green_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\green\transparent_undefected_45deg_green_mask.png,67.19867248165089,18.3662386556298,7.433448927255344,6.569283559206683,2.0653073366633286,37958.05859375,6.882435548370394,0.00038715437346813723,4.687839084201388
C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\white\transparent_undefected_45deg_white.bmp,transparent,undefected,45,white,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\white\transparent_undefected_45deg_white_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\white\transparent_undefected_45deg_white_mask.png,75.68232315534556,25.346117981450085,8.847789625654604,5.689127714784623,2.382752282491457,27595.34375,7.013184003539284,0.0013082666334763072,2.3555980009191178
C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\red\transparent_undefected_45deg_red.bmp,transparent,undefected,45,red,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\red\transparent_undefected_45deg_red_norm.png,C:\Users\engsa\Desktop\said_AI_proc\transparent\undefected\45deg\red\transparent_undefected_45deg_red_mask.png,54.219514321011985,3.2159793557395036,0.6321475479366234,80.68295943210063,1.3153091635716023,37724.61328125,6.398906731591767,5.8442159415849676e-05,5.263344758476308
C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\blue\metal_defected_70deg_blue.bmp,metal,defected,70,blue,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\blue\metal_defected_70deg_blue_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\blue\metal_defected_70deg_blue_mask.png,92.05392048713763,14.548865562979953,7.358339403756091,10.532954607203216,2.083670087896952,55161.7265625,7.263594454169664,5.784377553104575e-06,3.6163130616830066
C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\green\metal_defected_70deg_green.bmp,metal,defected,70,green,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\green\metal_defected_70deg_green_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\green\metal_defected_70deg_green_mask.png,82.44497679411487,22.432013563378877,8.885649806228155,6.753919470095652,2.2543340799781038,38043.37109375,6.919599470104359,8.377374387254903e-06,5.054030075571895
C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\white\metal_defected_70deg_white.bmp,metal,defected,70,white,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\white\metal_defected_70deg_white_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\white\metal_defected_70deg_white_mask.png,89.08906139387283,29.735915528074198,13.338028919234256,4.44991881673069,2.685822159230845,22671.982421875,7.010743264013786,5.4452933517156866e-05,4.085465973498774
C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\red\metal_defected_70deg_red.bmp,metal,defected,70,red,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\red\metal_defected_70deg_red_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\defected\70deg\red\metal_defected_70deg_red_mask.png,68.61056024450866,6.894258003390845,4.313210026474116,14.308670772419708,1.6396735455041223,47720.96875,6.949123228298609,0.0,2.2710862502553106
C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\blue\metal_undefected_70deg_blue.bmp,metal,undefected,70,blue,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\blue\metal_undefected_70deg_blue_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\blue\metal_undefected_70deg_blue_mask.png,94.38952164595163,16.738373890495662,8.692025709184243,8.933607694395972,2.09167507148483,55008.6796875,7.266313383609483,7.180606617647059e-06,7.752801234426062
C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\green\metal_undefected_70deg_green.bmp,metal,undefected,70,green,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\green\metal_undefected_70deg_green_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\green\metal_undefected_70deg_green_mask.png,81.5106162563798,21.368564874837936,9.142738433668296,6.578122278995504,2.2751613511635767,36867.44921875,6.911451603267551,1.1169832516339869e-05,4.466915753931781
C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\white\metal_undefected_70deg_white.bmp,metal,undefected,70,white,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\white\metal_undefected_70deg_white_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\white\metal_undefected_70deg_white_mask.png,90.31042412536482,30.070721551810113,13.04123778534567,4.619170631275933,2.7272426260767357,21761.796875,7.009148126582331,9.833441840277778e-05,3.7383235357945264
C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\red\metal_undefected_70deg_red.bmp,metal,undefected,70,red,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\red\metal_undefected_70deg_red_norm.png,C:\Users\engsa\Desktop\said_AI_proc\metal\undefected\70deg\red\metal_undefected_70deg_red_mask.png,86.5202542532883,6.055961404208636,3.8208174546094757,21.05944442648174,1.6261874658696356,48624.578125,7.0052319716499785,0.0,0.9508120468239379
